2016-05-31 21:00	2	2	-1	IE	371	32	226	10976.63
2016-05-31 21:00	2	2	1	Chrome	1	1	12	526.63
2016-05-31 21:00	2	1	-3	Chrome	12	0	0	0.0
2016-05-31 21:00	3	2	-1	Unknown	31	1	4	197.89999999999998
2016-05-31 21:00	2	1	2	Chrome	413	33	228	11433.29
2016-05-31 21:00	3	1	2	IE	1211	48	351	16980.949999999997
2016-05-31 21:00	3	2	-3	NA	1	0	0	0.0
2016-05-31 21:00	4	1	1	Safari	38	0	0	0.0
2016-05-31 21:00	4	2	-3	IE	1	0	0	0.0
2016-05-31 21:00	3	1	3	IE	939	41	276	13286.59
2016-05-31 21:00	3	2	-1	Safari	176	4	11	747.3899999999999
2016-05-31 21:00	2	1	-1	IE	1	0	0	0.0
2016-05-31 21:00	4	1	-1	IE	1	0	0	0.0
2016-05-31 21:00	2	2	-3	NA	1	0	0	0.0
2016-05-31 21:00	2	1	1	NA	8	1	3	198.6
2016-05-31 21:00	4	2	-1	FireFox	27	0	0	0.0
2016-05-31 21:00	4	1	1	FireFox	27	0	0	0.0
2016-05-31 21:00	4	2	-1	Chrome	159	0	0	0.0
